id_cliente,receita_total,numero_transacoes,id_produto,id,nome
40690,7542.3099999999995,28,297,40690.0,Jadelia
40691,8858.8,35,752,40691.0,Jadelma
40692,7000.4800000000005,27,53,40692.0,Jadelmo
40693,10684.67,33,85,40693.0,Jadelson
40694,5011.4,27,299,40694.0,Jademilson
40695,6882.7699999999995,26,205,40695.0,Jademir
40696,6033.7,20,69,40696.0,Jadenice
40697,8088.49,30,159,40697.0,Jadenilson
40698,6163.89,27,36,40698.0,Jadenir
40699,5970.33,24,142,40699.0,Jadeon
40700,6634.72,28,240,40700.0,Jader
40701,6368.75,24,86,40701.0,Jaderlan
40702,7490.82,29,38,40702.0,Jadernilson
40703,5021.6,24,514,40703.0,Jadersom
40704,7586.98,38,200,40704.0,Jaderson
40705,6773.12,24,276,40705.0,Jades
40706,5175.4800000000005,26,3415,40706.0,Jadeson
40707,13138.72,43,32,40707.0,Jadesson
40708,5594.4,30,354,40708.0,Jadete
40709,6226.84,34,8918,40709.0,Jadhe
40710,5480.8,23,402,40710.0,Jadher
40711,6450.35,27,96,40711.0,Jadhy
40712,9307.95,29,168,40712.0,Jadi
40713,5652.13,30,350,40713.0,Jadia
40714,6142.280000000001,26,1540,40714.0,Jadiael
40715,6005.0599999999995,24,858,40715.0,Jadiana
40716,6817.03,30,303,40716.0,Jadiane
40717,4136.35,23,737,40717.0,Jadiani
40718,9537.630000000001,29,333,40718.0,Jadiara
40719,5411.73,31,162,40719.0,Jadie
40720,7046.77,30,396,40720.0,Jadiel
40721,7908.58,27,129,40721.0,Jadiele
40722,4696.2300000000005,22,40,40722.0,Jadielly
40723,5709.17,23,234,40723.0,Jadielma
40724,8454.42,33,159,40724.0,Jadielsom
40725,8051.16,30,504,40725.0,Jadielson
40726,8266.91,30,134,40726.0,Jadiely
40727,5680.0599999999995,22,548,40727.0,Jadiene
40728,11284.59,43,305,40728.0,Jadier
40729,7816.97,28,413,40729.0,Jadil
40730,7224.88,31,108,40730.0,Jadila
40731,8094.35,29,461,40731.0,Jadilaine
40732,6569.24,25,87,40732.0,Jadilane
40733,7656.09,23,573,40733.0,Jadilene
40734,8501.62,37,278,40734.0,Jadilma
40735,3995.88,20,170,40735.0,Jadilsa
40736,8103.26,31,59,40736.0,Jadilso
40737,5811.78,29,49,40737.0,Jadilson
40738,6724.07,29,90,40738.0,Jadilton
40739,7030.43,27,1012,40739.0,Jadilza
40740,14429.71,45,80,40740.0,Jadima
40741,6296.76,29,734,40741.0,Jadimar
40742,6103.07,26,579,40742.0,Jadimila
40743,5683.42,25,154,40743.0,Jadimilson
40744,4253.49,26,380,40744.0,Jadina
40745,7179.9800000000005,30,160,40745.0,Jadine
40746,10660.86,39,27,40746.0,Jadinei
40747,7988.57,32,5271,40747.0,Jadineia
40748,6930.79,25,157,40748.0,Jadir
40749,6484.76,28,1088,40749.0,Jadira
40750,6882.26,31,215,40750.0,Jadirene
40751,9903.8,31,44,40751.0,Jadirson
40752,6555.63,29,439,40752.0,Jadis
40753,5345.679999999999,22,518,40753.0,Jadismar
40754,4645.57,24,199,40754.0,Jadison
40755,10932.869999999999,36,103,40755.0,Jadisson
40756,6118.18,20,176,40756.0,Jadivan
40757,4995.22,16,211,40757.0,Jadivania
40758,12142.58,40,220,40758.0,Jadla
40759,6707.86,37,190,40759.0,Jadlene
40760,5578.12,27,125,40760.0,Jadma
40761,6572.57,31,77,40761.0,Jadmilson
40762,9091.86,37,257,40762.0,Jadna
40763,12123.62,38,11,40763.0,Jadnilson
40764,4494.02,21,99,40764.0,Jadon
40765,7475.29,29,329,40765.0,Jadriane
40766,7605.39,36,177,40766.0,Jadriel
40767,6888.34,34,410,40767.0,Jadsa
40768,6735.8,32,101,40768.0,Jadsom
40769,6786.08,27,519,40769.0,Jadson
40770,8079.63,35,308,40770.0,Jadsson
40771,8224.92,28,113,40771.0,Jady
40772,8383.51,27,156,40772.0,Jadyla
40773,8019.12,34,249,40773.0,Jadyna
40774,7043.860000000001,31,260,40774.0,Jadyr
40775,8933.44,39,55,40775.0,Jadyson
40776,5116.62,24,156,40776.0,Jae
40777,5724.57,21,1021,40777.0,Jaecia
40778,7221.82,27,526,40778.0,Jaecio
40779,6244.16,28,170,40779.0,Jaede
40780,9464.19,29,154,40780.0,Jaeder
40781,6756.4,29,154,40781.0,Jaederson
40782,3845.69,22,671,40782.0,Jaedina
40783,6898.1900000000005,31,291,40783.0,Jaedison
40784,10462.1,39,5,40784.0,Jaedna
40785,5500.79,30,595,40785.0,Jaedson
40786,8873.97,33,50,40786.0,Jaeferson
40787,5578.49,27,19,40787.0,Jael
40788,11365.56,39,373,40788.0,Jaelcio
40789,8476.44,37,355,40789.0,Jaeldson
40790,9262.2,31,221,40790.0,Jaele
40791,10052.130000000001,28,26,40791.0,Jaelen
40792,7619.36,31,167,40792.0,Jaeli
40793,9841.58,37,34,40793.0,Jaelia
40794,10861.08,37,24,40794.0,Jaeline
40795,5527.55,26,486,40795.0,Jaelio
40796,7797.11,32,143,40796.0,Jaelison
40797,8025.47,35,248,40797.0,Jaeliton
40798,8850.82,39,343,40798.0,Jaelly
40799,5847.650000000001,24,1690,40799.0,Jaelma
40800,6758.51,29,58,40800.0,Jaelsa
40801,4181.44,21,52,40801.0,Jaelso
40802,6587.93,28,1282,40802.0,Jaelsom
40803,7653.2,25,442,40803.0,Jaelson
40804,7963.6900000000005,27,1,40804.0,Jaelsson
40805,5708.55,23,8903,40805.0,Jaelton
40806,5607.6900000000005,33,141,40806.0,Jaely
40807,8841.5,39,9,40807.0,Jaelza
40808,6131.53,24,237,40808.0,Jaemerson
40809,7143.25,30,199,40809.0,Jaena
40810,9375.16,29,94,40810.0,Jaene
40811,9051.1,40,108,40811.0,Jaeni
40812,7319.6900000000005,36,13,40812.0,Jaenia
40813,5871.71,27,299,40813.0,Jaenio
40814,4663.1,24,191,40814.0,Jaeny
40815,6270.7,31,0,40815.0,Jaercio
40816,9625.380000000001,34,14,40816.0,Jaerdson
40817,6270.8,25,125,40817.0,Jaerson
40818,6544.06,27,540,40818.0,Jaerte
40819,7811.21,31,140,40819.0,Jaerton
40820,6295.2,26,205,40820.0,Jaesio
40821,5331.2,34,3969,40821.0,Jaete
40822,10523.15,32,116,40822.0,Jaezer
40823,6188.83,28,217,40823.0,Jafar
40824,4651.0599999999995,24,1039,40824.0,Jafe
40825,10465.72,37,190,40825.0,Jafer
40826,7294.35,27,145,40826.0,Jaferson
40827,5547.12,29,312,40827.0,Jafet
40828,6887.59,25,1225,40828.0,Jaffer
40829,5591.22,25,24,40829.0,Jafferson
40830,9720.77,31,289,40830.0,Jafia
40831,10083.19,36,101,40831.0,Jafre
40832,6331.4400000000005,27,125,40832.0,Jafson
40833,6175.38,22,266,40833.0,Jagna
40834,4165.38,21,1443,40834.0,Jagner
40835,5874.25,28,1198,40835.0,Jagno
40836,4969.55,16,791,40836.0,Jagson
40837,7646.39,31,711,40837.0,Jaguaciara
40838,5468.97,24,50,40838.0,Jaguaraci
40839,11013.37,36,244,40839.0,Jaguaracira
40840,6439.1,24,426,40840.0,Jaguaracy
40841,7104.57,30,835,40841.0,Jaguare
40842,10505.21,41,35,40842.0,Jahir
40843,8735.77,22,759,40843.0,Jahn
40844,8033.8,33,175,40844.0,Jahy
40845,7978.1,33,754,40845.0,Jahyr
40846,7426.88,32,243,40846.0,Jai
40847,8225.71,29,155,40847.0,Jaia
40848,6502.57,31,265,40848.0,Jaiala
40849,10126.58,34,598,40849.0,Jaian
40850,6175.38,27,65,40850.0,Jaiana
40851,10726.52,36,8977,40851.0,Jaianderson
40852,8031.16,35,90,40852.0,Jaiandra
40853,10053.63,33,76,40853.0,Jaiane
40854,5781.57,25,366,40854.0,Jaiani
40855,8205.83,38,329,40855.0,Jaianne
40856,6839.77,32,1223,40856.0,Jaianny
40857,8219.26,27,98,40857.0,Jaiano
40858,8371.93,26,1510,40858.0,Jaiany
40859,6074.89,27,494,40859.0,Jaiara
40860,7145.34,29,391,40860.0,Jaias
40861,7884.14,28,199,40861.0,Jaiber
40862,10497.59,41,250,40862.0,Jaibson
40863,9590.22,30,816,40863.0,Jaice
40864,9470.39,37,328,40864.0,Jaiciane
40865,6867.37,27,245,40865.0,Jaiciele
40866,6725.28,28,319,40866.0,Jaicilane
40867,8133.71,31,183,40867.0,Jaicilene
40868,9330.84,26,1451,40868.0,Jaicleide
40869,4990.91,26,69,40869.0,Jaico
40870,10383.76,31,1292,40870.0,Jaicon
40871,4216.62,21,882,40871.0,Jaicy
40872,10758.34,38,8126,40872.0,Jaida
40873,8715.89,32,119,40873.0,Jaidan
40874,8072.37,32,325,40874.0,Jaide
40875,6848.05,28,3820,40875.0,Jaidelson
40876,5872.91,25,520,40876.0,Jaidene
40877,11340.43,36,85,40877.0,Jaider
40878,8273.46,34,193,40878.0,Jaiderson
40879,8783.33,27,363,40879.0,Jaides
40880,6000.84,24,1507,40880.0,Jaidete
40881,5387.24,30,951,40881.0,Jaidi
40882,12452.96,40,196,40882.0,Jaidilson
40883,9716.12,34,97,40883.0,Jaidir
40884,8340.449999999999,29,157,40884.0,Jaidison
40885,5353.12,28,580,40885.0,Jaido
40886,9727.09,32,176,40886.0,Jaidson
40887,10652.03,31,109,40887.0,Jaie
40888,7152.53,32,193,40888.0,Jaiel
40889,12615.95,47,22,40889.0,Jaiele
40890,9019.4,31,642,40890.0,Jaielson
40891,4932.5,19,8,40891.0,Jaiene
40892,6444.0,25,432,40892.0,Jaifran
40893,5167.79,30,609,40893.0,Jaikson
40894,8198.99,27,137,40894.0,Jail
40895,9249.54,31,11,40895.0,Jaila
40896,8420.53,32,664,40896.0,Jailaine
40897,7904.52,34,352,40897.0,Jailan
40898,6304.78,25,643,40898.0,Jailana
40899,5366.16,26,45,40899.0,Jailandia
40900,6434.89,24,878,40900.0,Jailane
40901,9522.61,33,120,40901.0,Jailca
40902,4591.25,22,59,40902.0,Jailce
40903,8175.72,34,718,40903.0,Jailda
40904,7079.990000000001,38,230,40904.0,Jailde
40905,5364.96,23,226,40905.0,Jaildes
40906,11208.6,33,276,40906.0,Jaildete
40907,9374.66,30,38,40907.0,Jaildo
40908,10327.4,30,259,40908.0,Jaildon
40909,8439.25,38,151,40909.0,Jaildson
40910,7262.42,28,790,40910.0,Jaile
40911,8847.49,32,37,40911.0,Jaileide
40912,4574.56,20,611,40912.0,Jailene
40913,7818.78,29,79,40913.0,Jailes
40914,6960.12,22,151,40914.0,Jaili
40915,5204.58,28,27,40915.0,Jailiane
40916,8722.23,34,265,40916.0,Jailine
40917,4553.21,19,1384,40917.0,Jailison
40918,7625.39,31,1011,40918.0,Jailla
40919,8563.26,27,113,40919.0,Jailly
40920,7627.68,26,139,40920.0,Jailma
40921,8795.49,39,261,40921.0,Jailmar
40922,7169.52,28,788,40922.0,Jailmo
40923,9072.380000000001,31,1658,40923.0,Jailo
40924,12923.18,35,127,40924.0,Jailon
40925,8125.45,28,368,40925.0,Jailsa
40926,7095.8,34,245,40926.0,Jailse
40927,5850.84,24,236,40927.0,Jailso
40928,8710.88,37,17,40928.0,Jailsom
40929,10104.64,37,8256,40929.0,Jailson
40930,6567.26,24,337,40930.0,Jailsson
40931,6062.0,32,58,40931.0,Jailta
40932,6639.4400000000005,25,682,40932.0,Jailto
40933,8727.72,29,1239,40933.0,Jailtom
40934,8624.03,36,7,40934.0,Jailton
40935,7986.38,25,1248,40935.0,Jailva
40936,8179.93,29,271,40936.0,Jaily
40937,5078.97,24,28,40937.0,Jailza
40938,13604.05,47,339,40938.0,Jailze
40939,8532.84,29,238,40939.0,Jailzo
40940,6016.27,23,50,40940.0,Jaim
40941,10305.26,38,414,40941.0,Jaima
40942,7559.54,27,515,40942.0,Jaimar
40943,5245.99,24,828,40943.0,Jaimara
40944,7341.889999999999,31,14,40944.0,Jaime
40945,7650.89,32,23,40945.0,Jaimer
40946,10555.91,33,103,40946.0,Jaimerson
40947,4136.01,19,251,40947.0,Jaimes
40948,8274.56,40,209,40948.0,Jaimeson
40949,7793.07,28,35,40949.0,Jaimile
40950,8264.8,35,246,40950.0,Jaimilson
40951,8946.96,36,419,40951.0,Jaimilton
40952,7396.4,33,3480,40952.0,Jaimina
40953,7048.78,27,1317,40953.0,Jaimir
40954,7992.92,31,40,40954.0,Jaimira
40955,7201.84,36,436,40955.0,Jaimiro
40956,7289.49,34,615,40956.0,Jaimison
40957,7606.98,28,13,40957.0,Jaimisson
40958,5260.72,27,163,40958.0,Jaimo
40959,6291.68,27,298,40959.0,Jaimor
40960,7791.09,26,240,40960.0,Jaimy
40961,6361.72,27,84,40961.0,Jain
40962,7510.67,37,268,40962.0,Jaina
40963,6011.77,26,512,40963.0,Jainara
40964,6553.15,25,149,40964.0,Jainaria
40965,7902.21,31,322,40965.0,Jaine
40966,7144.11,31,403,40966.0,Jainei
40967,8672.11,35,1079,40967.0,Jaineide
40968,5462.09,25,476,40968.0,Jainer
40969,7970.7,39,240,40969.0,Jaines
40970,8930.18,34,226,40970.0,Jainete
40971,5975.54,23,1123,40971.0,Jaini
40972,6942.91,34,323,40972.0,Jainia
40973,5349.76,24,3,40973.0,Jainice
40974,8187.38,31,18,40974.0,Jainilson
40975,7297.74,30,21,40975.0,Jainir
40976,5649.13,26,273,40976.0,Jainne
40977,8318.58,30,94,40977.0,Jainni
40978,4167.7,24,731,40978.0,Jainny
40979,7914.0599999999995,33,61,40979.0,Jaino
40980,9042.82,30,104,40980.0,Jainor
40981,7563.22,29,86,40981.0,Jainy
40982,5903.72,22,516,40982.0,Jaio
40983,8115.2,33,81,40983.0,Jaionara
40984,10385.44,32,117,40984.0,Jaique
40985,7350.32,30,88,40985.0,Jair
40986,9993.44,34,528,40986.0,Jaira
40987,8347.01,26,135,40987.0,Jairam
40988,7391.139999999999,27,61,40988.0,Jairan
40989,6574.78,33,578,40989.0,Jairane
40990,6518.86,34,66,40990.0,Jairce
40991,8038.71,32,632,40991.0,Jairdes
40992,7310.28,29,305,40992.0,Jaire
40993,9837.14,37,287,40993.0,Jairene
40994,6264.37,29,36,40994.0,Jaires
40995,9232.33,30,636,40995.0,Jairi
40996,8261.63,30,11,40996.0,Jairia
40997,6806.76,29,621,40997.0,Jairiana
40998,9512.91,35,42,40998.0,Jairiane
40999,8103.86,29,51,40999.0,Jairine
41000,7378.49,26,51,41000.0,Jairio
41001,5033.04,21,683,41001.0,Jairis
41002,9642.25,38,368,41002.0,Jairison
41003,7946.41,28,455,41003.0,Jairisson
41004,5265.81,21,62,41004.0,Jairla
41005,8393.68,29,25,41005.0,Jairlan
41006,8824.33,34,200,41006.0,Jairlane
41007,9314.28,38,17,41007.0,Jairle
41008,5511.16,16,200,41008.0,Jairlene
41009,6333.75,25,310,41009.0,Jairlon
41010,10115.69,40,543,41010.0,Jairo
41011,7645.09,34,49,41011.0,Jairom
41012,8818.06,33,69,41012.0,Jairon
41013,7033.95,33,823,41013.0,Jairso
41014,6874.52,35,625,41014.0,Jairson
41015,5221.549999999999,23,77,41015.0,Jairto
41016,8014.72,32,137,41016.0,Jairton
41017,9643.93,26,59,41017.0,Jairzinho
41018,8631.44,42,954,41018.0,Jais
41019,4959.37,30,201,41019.0,Jaisa
41020,7508.639999999999,27,411,41020.0,Jaise
41021,8555.06,29,212,41021.0,Jaisi
41022,9623.39,37,4188,41022.0,Jaisia
41023,5026.79,26,384,41023.0,Jaisla
41024,5641.87,27,12,41024.0,Jaislaine
41025,8788.2,34,248,41025.0,Jaislan
41026,8456.09,36,292,41026.0,Jaislane
41027,6378.66,32,91,41027.0,Jaislania
41028,11054.38,33,120,41028.0,Jaislene
41029,7257.62,31,236,41029.0,Jaisnara
41030,9833.99,37,242,41030.0,Jaiso
41031,8039.9,39,354,41031.0,Jaisom
41032,8594.94,31,185,41032.0,Jaison
41033,5258.38,30,132,41033.0,Jaissa
41034,10573.29,36,464,41034.0,Jaisse
41035,12301.35,37,103,41035.0,Jaisso
41036,7950.04,27,10,41036.0,Jaissom
41037,6452.26,28,1631,41037.0,Jaisson
41038,5559.68,25,680,41038.0,Jaisy
41039,8443.53,30,60,41039.0,Jaitan
41040,11458.42,36,8315,41040.0,Jaiton
41041,5014.54,26,44,41041.0,Jaiuma
41042,7150.73,32,955,41042.0,Jaiuson
41043,8907.91,34,430,41043.0,Jaiuton
41044,5187.6,29,535,41044.0,Jaiuza
41045,6368.6,26,751,41045.0,Jaivaldo
41046,7653.78,29,832,41046.0,Jaivam
41047,11518.93,36,291,41047.0,Jaivan
41048,9391.05,32,142,41048.0,Jaiz
41049,8198.8,28,477,41049.0,Jaiza
41050,11189.76,33,147,41050.0,Jaize
41051,6617.11,26,158,41051.0,Jaizia
41052,8816.64,34,140,41052.0,Jaizinho
41053,7452.4,23,35,41053.0,Jaizon
41054,7491.22,27,572,41054.0,Jak
41055,5084.59,22,262,41055.0,Jakcele
41056,7605.59,26,6,41056.0,Jakcelia
41057,6666.05,31,404,41057.0,Jakciane
41058,6224.24,27,419,41058.0,Jakcilene
41059,6645.99,31,1090,41059.0,Jakcson
41060,6547.0199999999995,32,38,41060.0,Jake
41061,7760.88,29,196,41061.0,Jakeane
41062,7624.22,33,425,41062.0,Jakelane
41063,11495.16,31,140,41063.0,Jakelene
41064,6428.53,29,9526,41064.0,Jakeli
41065,7338.570000000001,25,269,41065.0,Jakeliane
41066,10521.61,32,233,41066.0,Jakelina
41067,6102.679999999999,28,249,41067.0,Jakeline
41068,11106.26,37,119,41068.0,Jakelini
41069,6263.96,21,1647,41069.0,Jakelinne
41070,7557.46,37,101,41070.0,Jakeliny
41071,5193.7,26,249,41071.0,Jakelline
41072,5505.2,29,277,41072.0,Jakelliny
41073,5553.91,30,47,41073.0,Jakellyne
41074,9850.74,34,152,41074.0,Jakelma
41075,6927.54,27,514,41075.0,Jakelyne
41076,6362.48,31,331,41076.0,Jakes
41077,8318.210000000001,32,64,41077.0,Jakiane
41078,5316.54,26,152,41078.0,Jakiel
41079,9855.98,33,158,41079.0,Jakiele
41080,6042.2300000000005,27,1,41080.0,Jakieli
41081,8316.53,28,6565,41081.0,Jakilene
41082,6258.71,32,130,41082.0,Jakison
41083,7523.72,32,520,41083.0,Jaklane
41084,5856.62,25,76,41084.0,Jaklene
41085,9430.45,39,91,41085.0,Jakline
41086,10866.3,35,64,41086.0,Jakob
41087,6421.18,32,6,41087.0,Jakqueline
41088,7002.75,30,8,41088.0,Jaks
41089,4473.9,30,57,41089.0,Jaksandro
41090,8607.15,31,4910,41090.0,Jaksoel
41091,8589.2,31,282,41091.0,Jaksom
41092,8600.2,37,239,41092.0,Jakson
41093,6861.66,24,157,41093.0,Jaksson
41094,8033.34,24,368,41094.0,Jakueline
41095,4521.09,21,1107,41095.0,Jalan
41096,7278.21,33,62,41096.0,Jalana
41097,8066.65,32,14,41097.0,Jalba
41098,3644.75,23,187,41098.0,Jalbas
41099,7718.110000000001,33,523,41099.0,Jalber
41100,6425.42,28,103,41100.0,Jalbert
41101,7993.389999999999,36,7,41101.0,Jalberto
41102,6290.22,35,1054,41102.0,Jalciane
41103,6582.52,24,631,41103.0,Jalcilene
41104,9497.87,32,161,41104.0,Jalcira
41105,12315.16,40,99,41105.0,Jalda
41106,8723.25,32,119,41106.0,Jaldair
41107,7388.96,32,25,41107.0,Jaldeane
41108,6944.29,27,284,41108.0,Jaldeci
41109,5560.69,23,195,41109.0,Jaldecir
41110,7834.82,34,92,41110.0,Jaldemar
41111,7051.83,33,120,41111.0,Jaldemir
41112,4135.85,24,13,41112.0,Jaldenice
41113,8489.14,27,93,41113.0,Jaldenir
41114,6302.61,27,216,41114.0,Jalder
41115,8949.54,33,22,41115.0,Jaldete
41116,5262.04,22,203,41116.0,Jaldiane
41117,8689.57,36,382,41117.0,Jaldilene
41118,9025.71,25,1035,41118.0,Jaldinei
41119,7576.28,32,214,41119.0,Jaldinete
41120,9625.13,35,125,41120.0,Jaldir
41121,8745.91,29,97,41121.0,Jaldirene
41122,8048.16,28,161,41122.0,Jaldo
41123,4727.53,23,6371,41123.0,Jale
41124,5836.28,28,106,41124.0,Jaleane
41125,6534.92,34,307,41125.0,Jaleel
41126,7364.76,32,115,41126.0,Jaleide
41127,7325.15,26,33,41127.0,Jalene
41128,7594.22,35,110,41128.0,Jalerson
41129,9881.18,33,196,41129.0,Jales
41130,8397.59,37,346,41130.0,Jalesson
41131,3566.62,18,37,41131.0,Jalete
41132,7443.36,28,101,41132.0,Jalia
41133,7455.46,28,264,41133.0,Jaliane
41134,6931.41,24,182,41134.0,Jalice
41135,5745.43,19,57,41135.0,Jaliel
41136,7965.81,31,91,41136.0,Jalielson
41137,9521.66,36,391,41137.0,Jaliene
41138,9133.26,31,137,41138.0,Jalil
41139,6302.52,26,293,41139.0,Jalila
41140,6154.94,28,38,41140.0,Jalile
41141,7270.31,27,74,41141.0,Jalili
41142,6576.26,32,369,41142.0,Jalina
41143,8109.28,31,408,41143.0,Jaline
41144,7365.36,27,482,41144.0,Jalini
41145,8791.92,31,129,41145.0,Jalio
41146,9030.7,34,118,41146.0,Jalira
41147,7019.06,31,1674,41147.0,Jalis
41148,9935.939999999999,39,308,41148.0,Jalison
41149,6585.32,28,12,41149.0,Jalisson
41150,8531.98,32,9,41150.0,Jaliston
41151,5160.05,28,134,41151.0,Jaliton
41152,4879.79,29,45,41152.0,Jalles
41153,8381.23,35,560,41153.0,Jallison
41154,7025.26,25,324,41154.0,Jallyson
41155,3853.56,24,77,41155.0,Jalma
41156,6606.0,29,363,41156.0,Jalmar
41157,5045.83,25,711,41157.0,Jalme
41158,6566.91,32,3402,41158.0,Jalmeir
41159,6820.25,29,124,41159.0,Jalmes
41160,7059.83,32,130,41160.0,Jalmi
41161,11226.5,35,27,41161.0,Jalmir
41162,7336.11,30,449,41162.0,Jalmira
41163,6631.4400000000005,24,141,41163.0,Jalmirez
41164,11318.44,35,789,41164.0,Jalmiro
41165,5619.08,24,636,41165.0,Jalmo
41166,7437.13,29,430,41166.0,Jalom
41167,11704.68,40,700,41167.0,Jalon
41168,4911.13,24,115,41168.0,Jalson
41169,5794.87,24,444,41169.0,Jaltair
41170,9748.27,34,43,41170.0,Jalton
41171,8158.04,31,466,41171.0,Jalusa
41172,8694.06,34,224,41172.0,Jaluza
41173,5543.08,24,55,41173.0,Jalva
41174,6926.51,31,869,41174.0,Jalves
41175,6153.98,29,173,41175.0,Jalvir
41176,9281.92,34,7,41176.0,Jalyson
41177,7990.93,33,75,41177.0,Jalzira
41178,8114.09,37,22,41178.0,Jam
41179,10685.130000000001,34,170,41179.0,Jamaci
41180,9278.04,38,254,41180.0,Jamacir
41181,5800.86,25,1739,41181.0,Jamacy
41182,4396.08,27,1144,41182.0,Jamael
41183,8646.39,29,1281,41183.0,Jamaica
41184,6819.68,26,539,41184.0,Jamaico
41185,8894.83,36,21,41185.0,Jamaika
41186,12641.26,40,38,41186.0,Jamaila
41187,7893.66,28,832,41187.0,Jamailson
41188,6870.46,30,126,41188.0,Jamaina
41189,8599.18,31,899,41189.0,Jamaira
41190,4878.41,21,523,41190.0,Jamal
41191,5398.76,25,265,41191.0,Jamar
41192,7610.78,28,137,41192.0,Jamara
41193,6282.4400000000005,21,306,41193.0,Jamari
41194,5593.14,28,81,41194.0,Jamaria
41195,6986.45,18,287,41195.0,Jamario
41196,7676.1900000000005,26,984,41196.0,Jamayra
41197,11366.76,39,22,41197.0,Jame
41198,8443.53,35,1572,41198.0,Jameire
41199,7330.42,28,137,41199.0,Jamel
41200,7976.32,30,131,41200.0,Jamela
41201,5212.86,27,4825,41201.0,Jamele
41202,7375.83,27,1594,41202.0,Jamelson
41203,10661.76,39,268,41203.0,Jamenson
41204,7778.92,29,392,41204.0,Jamer
41205,8495.64,33,80,41205.0,Jamersom
41206,10938.47,33,562,41206.0,Jamerson
41207,8002.93,25,139,41207.0,Jamersson
41208,5428.38,27,287,41208.0,James
41209,10634.960000000001,38,10,41209.0,Jamesom
41210,5361.72,30,19,41210.0,Jameson
41211,8733.14,34,651,41211.0,Jamessom
41212,8483.89,37,965,41212.0,Jamesson
41213,8415.76,30,422,41213.0,Jami
41214,6488.38,21,61,41214.0,Jamia
41215,7352.47,26,43,41215.0,Jamice
41216,9364.9,32,128,41216.0,Jamichel
41217,6211.31,32,37,41217.0,Jamie
41218,9677.36,32,123,41218.0,Jamiel
41219,5600.04,32,6,41219.0,Jamiele
41220,5600.05,20,18,41220.0,Jamielson
41221,7547.33,29,184,41221.0,Jamiely
41222,4387.24,24,855,41222.0,Jamil
41223,4480.89,24,1078,41223.0,Jamila
41224,7191.82,36,82,41224.0,Jamilca
41225,9970.44,45,283,41225.0,Jamilda
41226,8846.73,33,17,41226.0,Jamilde
41227,6979.24,31,127,41227.0,Jamildo
41228,3405.7,15,162,41228.0,Jamile
41229,7943.03,27,540,41229.0,Jamilena
41230,7802.36,34,356,41230.0,Jamilene
41231,10820.77,33,46,41231.0,Jamiles
41232,7567.0199999999995,37,258,41232.0,Jamilha
41233,6462.23,26,64,41233.0,Jamili
41234,9076.05,32,119,41234.0,Jamilia
41235,9292.23,28,32,41235.0,Jamiliana
41236,9794.75,33,70,41236.0,Jamiliane
41237,8543.7,35,247,41237.0,Jamilie
41238,9563.96,36,23,41238.0,Jamilis
41239,8829.460000000001,38,1460,41239.0,Jamilla
41240,5954.03,23,1563,41240.0,Jamille
41241,11202.85,35,66,41241.0,Jamilles
41242,7587.61,32,13,41242.0,Jamilli
41243,6831.35,28,188,41243.0,Jamilly
41244,9788.19,38,638,41244.0,Jamillys
41245,5539.32,31,315,41245.0,Jamilo
41246,4310.62,24,371,41246.0,Jamilsa
41247,8298.47,30,187,41247.0,Jamilse
41248,6511.09,27,175,41248.0,Jamilso
41249,7998.1,27,546,41249.0,Jamilson
41250,5558.05,23,839,41250.0,Jamilto
41251,8498.32,26,568,41251.0,Jamilton
